,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,biggerliving,biggerlot,distance_from_a_city,distance_from_airport
18906,2014-09-03,620000.0,3,1.75,21.223562748982868,6.754604099487962,2.0,0.0,3,8,98144,2.833798281210556,2.7320543648053714,1,0,0,1.5428863385817002,10.316430055776337
18907,2014-11-03,452000.0,4,2.5,23.973636275635755,8.83869681234353,2.0,0.0,3,7,98065,5.035651631604905,4.766453970241321,0,0,1,5.322917690561147,19.00877418064494
18908,2014-10-28,630000.0,4,3.0,27.834251598823077,8.536211197252,2.0,0.0,3,8,98118,4.195755607817701,3.996963866950584,1,1,0,2.954118836055259,7.310615665157822
18910,2014-10-13,349950.0,4,2.5,25.3131298241494,8.322880021769905,2.0,0.0,3,8,98001,3.21037174825896,3.0841579945714512,0,1,0,5.5795568839284755,7.342482239515312
18912,2014-12-05,510000.0,2,2.25,21.2761992806833,7.00397413672268,2.0,0.0,3,8,98115,5.540118651535812,5.225308857197789,1,0,0,2.8097990691880015,15.269383318829709
18913,2015-03-03,1080000.0,3,2.5,24.134751163503896,9.974737874064294,2.0,2.0,3,8,98006,7.6502284140264525,7.121584136698291,0,0,0,1.7827403833484798,10.686131142095691
18914,2014-05-08,494000.0,3,2.5,24.355871081302,8.461469042643875,2.0,0.0,3,8,98028,3.887005903452562,3.7121979985112525,0,0,1,4.433018668743321,20.619388368641935
18915,2014-06-26,429900.0,3,2.5,24.541463944437236,8.585412430393381,2.0,0.0,3,8,98019,4.488764252214559,4.266239584149552,0,1,0,4.817680255980948,22.227586963907616
18916,2014-10-15,505000.0,4,2.75,26.254124972822503,9.192685436737461,1.0,0.0,3,8,98056,5.035651631604905,4.766453970241321,1,1,0,3.494218695503887,7.763551065027398
18917,2015-02-10,671500.0,3,2.5,22.49878825128087,7.446585099157725,3.0,0.0,3,8,98103,3.5597629163902007,3.4091640659887004,0,1,0,2.0541318903217523,14.066896322380357
18919,2014-07-21,471835.0,4,2.5,27.004070222047233,8.585599224080298,2.0,0.0,3,9,98092,2.833798281210556,2.7320543648053714,0,1,1,5.728623559398784,10.368835917005294
18921,2014-08-08,424950.0,5,3.5,25.66945413575416,8.254788926148725,2.5,0.0,3,8,98056,3.21037174825896,3.0841579945714512,0,0,0,3.545947981103991,7.7375213599748225
18922,2015-04-08,495000.0,4,3.5,26.733720796142396,8.257904193465674,2.0,0.0,3,8,98059,4.768165224400395,4.522170601013589,1,1,1,3.585853877273641,8.299074875239931
18923,2014-05-13,870000.0,4,2.5,27.5638243666188,8.820699399214904,2.5,0.0,3,9,98136,5.292593674624437,5.000458932683956,1,1,1,3.097981276543854,7.662886514999922
18924,2014-11-25,559000.0,2,3.0,22.029805597922046,6.866933284461882,3.0,0.0,3,8,98103,2.422771240636564,2.345410607899707,1,0,0,2.2968874675321067,14.500755482387897
18925,2015-02-13,722000.0,3,2.5,24.102744061057287,8.48673398393153,2.0,0.0,3,8,98133,2.833798281210556,2.7320543648053714,0,0,1,3.786866897470308,18.19786467957698
18926,2014-07-02,567500.0,3,2.5,24.26172518624464,7.824845691026856,2.0,0.0,3,8,98027,5.292593674624437,5.000458932683956,1,0,0,3.650772642005904,12.22613493861536
18927,2014-08-29,400000.0,4,2.5,24.62687804962629,8.69751274553952,2.0,0.0,3,8,98055,4.768165224400395,4.522170601013589,0,1,0,4.345408899063876,4.8811689725486405
18928,2014-05-07,365000.0,5,2.75,24.663256787668235,8.517793011488205,1.0,0.0,3,7,98118,4.768165224400395,4.522170601013589,1,1,0,3.1690785436349955,6.412509352522331
18929,2015-04-17,389950.0,3,2.25,21.744380560827295,6.824373670043086,3.0,0.0,3,8,98106,2.422771240636564,2.345410607899707,0,1,0,2.2975352291458626,8.618636393170847
18930,2014-07-08,320000.0,3,3.25,21.188292189352097,7.234898420314831,2.0,0.0,3,8,98106,3.21037174825896,3.0841579945714512,1,0,1,2.3527046157817013,8.47081698023379
18931,2014-06-13,415500.0,4,2.5,22.422304432509108,8.471986598578159,2.0,0.0,3,7,98028,4.488764252214559,4.266239584149552,0,1,1,4.254457909668386,19.993508760107364
18932,2015-03-09,775000.0,3,2.5,26.356946477126137,8.323608442343572,2.0,0.0,3,9,98126,4.768165224400395,4.522170601013589,1,1,0,2.0068454612553634,9.575649082128422
18933,2015-03-11,590000.0,3,3.0,22.383818134649765,7.003065458786462,3.0,0.0,3,8,98107,5.035651631604905,4.766453970241321,0,1,0,2.8091430703827287,15.330251943939496
18934,2015-01-23,950000.0,2,2.25,24.006076835648525,7.622174594817622,2.0,0.0,3,9,98004,5.035651631604905,4.766453970241321,1,1,1,0.19979258205246148,12.829943464101945
18935,2014-08-06,378950.0,4,2.5,22.860862522920556,9.63652272167307,2.0,0.0,3,9,98030,3.21037174825896,3.0841579945714512,0,0,1,5.484008995014145,8.198255611686994
18936,2014-05-08,441750.0,2,1.5,19.033100926161126,6.966024187106113,3.0,0.0,3,8,98103,4.768165224400395,4.522170601013589,0,0,0,2.811425800681389,15.568409464761162
18937,2014-10-31,335900.0,4,2.75,24.857997239290683,8.294049640102028,2.0,0.0,3,7,98002,2.833798281210556,2.7320543648053714,0,0,0,5.555272203451743,8.314255951286611
18938,2014-06-27,229800.0,2,1.75,19.533652450878684,7.480428306074208,2.0,0.0,3,8,98108,2.833798281210556,2.7320543648053714,0,0,0,2.2425327495265637,8.603087069952364
18939,2015-03-10,645000.0,3,2.5,22.980845397420133,7.1372784372603855,2.5,0.0,3,7,98119,5.035651631604905,4.766453970241321,1,1,0,1.8937753067641414,13.752732448043473
18940,2015-04-23,448000.0,3,3.25,21.6611035245752,7.20414929203594,2.0,0.0,3,8,98126,4.488764252214559,4.266239584149552,1,0,0,2.2427046890096234,9.155967992562092
18941,2014-12-16,706000.0,4,2.5,24.961283748676948,8.600798775271034,2.0,0.0,3,8,98053,3.887005903452562,3.7121979985112525,0,0,0,4.18969608323189,19.55748344416571
18943,2015-04-21,319000.0,2,1.5,19.425105957574228,6.741700694652055,3.0,0.0,3,8,98133,4.488764252214559,4.266239584149552,0,0,0,3.694292148195624,17.94142533642495
18944,2014-10-14,300000.0,4,2.5,23.03127856730187,8.093156697722637,2.0,0.0,3,8,98055,4.488764252214559,4.266239584149552,0,1,1,4.640065777956959,5.660429074835039
18945,2014-09-25,392000.0,5,2.5,24.449110607327025,8.642944396721798,2.0,0.0,3,7,98059,4.488764252214559,4.266239584149552,0,1,1,3.8207137637849375,7.993015945355951
18946,2014-09-11,549995.0,4,3.5,25.39216108283622,8.646465527120377,2.0,0.0,3,8,98059,2.833798281210556,2.7320543648053714,1,0,0,4.126791400887197,8.911873762774409
18947,2014-09-20,480000.0,3,2.5,24.663256787668235,8.445911989411274,2.0,0.0,3,7,98065,4.488764252214559,4.266239584149552,0,0,0,5.2864583175598145,18.851359098253273
18948,2014-10-20,355000.0,3,2.25,21.099477247411986,8.471568013389962,2.0,0.0,3,7,98059,4.195755607817701,3.996963866950584,0,0,1,3.893100177661143,7.869941293300156
18949,2014-12-30,208400.0,2,2.5,21.702840817338622,7.145196134997171,3.0,0.0,3,7,98106,5.035651631604905,4.766453970241321,0,0,0,2.9090576579980305,7.212896177423649
18950,2014-11-17,279500.0,4,2.5,21.880087115260245,8.37516869138682,2.0,0.0,3,7,98042,4.488764252214559,4.266239584149552,0,1,0,5.159903335811159,7.916137326212199
18951,2015-02-27,445000.0,3,2.5,24.572054846034618,8.569595870209286,2.0,0.0,3,8,98056,4.768165224400395,4.522170601013589,0,1,0,3.4767555693427514,7.027909769876474
18952,2015-05-12,325000.0,3,2.25,20.640973724203754,6.876264611890766,3.0,0.0,3,7,98125,5.035651631604905,4.766453970241321,0,1,0,3.6495584130866594,17.522293889119197
18953,2014-11-17,453000.0,2,1.5,19.79878385643931,7.1459844677143876,2.0,0.0,3,7,98103,5.540118651535812,5.225308857197789,1,0,0,2.272510975351633,14.433488963429905
18954,2014-08-22,612995.0,5,3.5,26.905016476957876,8.842026529498812,2.0,0.0,3,8,98059,2.833798281210556,2.7320543648053714,1,1,1,4.121275431102763,8.918740958253906
18955,2015-04-29,465000.0,3,1.0,19.74644832270849,9.809176873064887,1.0,0.0,5,7,98058,12.828114533524952,11.655610273856423,0,0,0,4.68428584727448,5.802892981317743
18956,2014-08-12,799950.0,3,2.25,22.83520883361901,7.234177179749849,3.0,0.0,3,9,98112,2.833798281210556,2.7320543648053714,0,1,0,2.1060888320016296,13.023023985925752
18957,2014-11-24,495000.0,3,2.25,20.402027362770987,7.324489979348532,2.0,0.0,3,8,98107,4.768165224400395,4.522170601013589,1,0,0,2.517392812054097,14.86400013900216
18958,2015-02-28,579950.0,3,2.5,22.649845197130063,7.368339686311381,3.0,0.0,3,7,98117,2.833798281210556,2.7320543648053714,0,1,0,3.241070939877001,16.589379967820147
18959,2015-04-14,669000.0,2,2.5,21.989589796243244,7.577121930876679,2.0,0.0,3,10,98118,2.833798281210556,2.7320543648053714,0,0,0,2.274595091018352,8.553967097666828
18961,2015-01-16,539900.0,3,3.25,20.49842610055576,7.1891677384203225,2.0,0.0,3,8,98103,5.540118651535812,5.225308857197789,1,1,1,2.2142947576820693,14.349016041566728
18962,2014-05-27,627000.0,3,3.5,25.531760368837723,8.153349757998892,2.0,0.0,3,8,98027,5.540118651535812,5.225308857197789,1,1,1,3.665444635752399,12.245266881796027
18963,2014-07-28,458000.0,4,3.5,26.849040341447854,8.294049640102028,2.0,0.0,3,8,98055,4.768165224400395,4.522170601013589,1,1,0,4.395852670854282,4.903666742752937
18964,2014-11-10,440000.0,3,2.5,22.029805597922046,8.502891406705377,2.0,0.0,3,7,98108,5.035651631604905,4.766453970241321,1,1,1,2.2224861227857424,8.512064158864872
18966,2015-05-11,935000.0,2,2.5,22.149373733900507,6.884486652042782,3.0,0.0,3,9,98119,4.488764252214559,4.266239584149552,0,0,0,1.4081303171006132,12.953554168089045
18967,2015-04-17,641000.0,5,3.5,27.333172046415815,8.764521909518802,2.0,2.0,3,8,98065,3.21037174825896,3.0841579945714512,1,1,1,5.302692170943435,18.79744695495387
18968,2014-09-11,452000.0,3,2.75,24.32459084125903,8.53503310954457,2.0,0.0,3,8,98106,5.035651631604905,4.766453970241321,1,1,0,2.624378217577878,7.7943841624333
18969,2014-12-23,625000.0,4,2.75,26.331336651606808,8.832587702434553,2.0,2.0,3,9,98065,3.5597629163902007,3.4091640659887004,1,1,1,5.286384489612685,18.739433155418574
18971,2014-10-28,1500000.0,3,3.5,27.58661998246487,8.191463051326927,2.0,0.0,3,10,98103,4.768165224400395,4.522170601013589,1,1,0,2.9329756097801014,15.837857779937723
18972,2014-08-25,305000.0,4,2.5,24.26172518624464,8.242756345714477,2.0,0.0,3,7,98038,5.292593674624437,5.000458932683956,0,0,0,5.647140553885493,13.313745576199077
18974,2014-05-22,353000.0,1,1.0,15.686761812213465,7.153833801578843,2.0,0.0,3,7,98122,4.768165224400395,4.522170601013589,0,0,0,0.6485920935256515,11.774655377163059
18975,2014-07-08,999000.0,4,2.5,26.634569035090458,9.29182818882245,2.0,0.0,3,10,98033,3.21037174825896,3.0841579945714512,0,1,1,2.8233131084460723,16.29091127397117
18976,2015-01-29,375000.0,3,2.5,21.14399957181657,7.004881989712859,3.0,0.0,3,8,98103,4.488764252214559,4.266239584149552,0,0,0,3.238561548536171,16.622378756445084
18977,2014-06-16,685000.0,4,3.5,25.885948938796318,8.441822884391462,3.0,0.0,3,8,98125,4.768165224400395,4.522170601013589,0,1,0,3.3190125401182184,16.752928076789814
18978,2014-08-08,333000.0,4,2.5,25.28759395151101,8.879611609982035,2.0,0.0,3,8,98092,3.5597629163902007,3.4091640659887004,0,1,1,6.287395084750174,13.177035391765573
18979,2015-05-11,245000.0,1,1.0,14.04038083057925,7.600902459542082,1.0,0.0,4,6,98103,16.80313391165608,15.05328687953289,0,0,0,3.1206728840666185,16.31600212379811
18980,2014-10-15,329950.0,2,2.25,20.30450007162486,6.939253946041508,2.0,0.0,3,7,98027,4.768165224400395,4.522170601013589,1,1,1,3.7066678462926363,12.138291328928553
18981,2015-04-20,403000.0,2,1.0,18.27381233953795,7.347299700743164,2.0,0.0,3,7,98115,3.887005903452562,3.7121979985112525,0,0,0,3.0830854553231988,16.07091502362376
18982,2014-11-11,559630.0,4,2.5,27.215957387970523,8.503905297089302,2.0,0.0,3,9,98038,2.833798281210556,2.7320543648053714,0,1,0,5.703144423646553,13.866768526511681
18983,2014-08-18,344000.0,3,2.25,20.255303445762234,6.769641976852503,3.0,0.0,3,8,98103,5.035651631604905,4.766453970241321,0,0,0,3.0488019170987326,16.1289429240622
18984,2014-05-22,430000.0,2,2.5,21.492133967081347,7.370230641807081,2.0,0.0,3,8,98144,5.035651631604905,4.766453970241321,1,0,0,1.404817093146441,9.733823197823881
18985,2015-03-19,563950.0,4,2.75,26.43339887804674,8.465899897028686,2.0,0.0,3,8,98059,2.833798281210556,2.7320543648053714,0,1,0,3.9058895767250794,7.803578358820842
18986,2014-09-25,332220.0,3,1.5,25.16468039487468,10.768063848723605,1.0,0.0,3,7,98024,13.51221039455124,12.24475962326319,1,1,0,4.828263250550241,17.010031497784322
18988,2014-06-12,680000.0,3,2.5,25.135877418628976,8.1886891244442,2.5,0.0,3,9,98027,5.035651631604905,4.766453970241321,0,0,0,4.307288165320035,15.068835751722423
18989,2015-02-09,825750.0,4,3.5,26.176332122916115,8.226038429485484,2.0,0.0,3,10,98027,3.5597629163902007,3.4091640659887004,1,1,1,3.701116771306152,12.039473919592453
18990,2014-12-09,338000.0,3,2.5,22.188876252232394,7.473069088032197,2.0,0.0,3,8,98106,2.833798281210556,2.7320543648053714,1,0,0,2.8104577348257127,7.534202057130003
18992,2014-12-11,608000.0,3,2.25,22.306348547691133,8.562931083090092,2.0,0.0,3,9,98118,3.887005903452562,3.7121979985112525,1,0,0,2.639978176908683,8.020604888396182
18993,2014-10-16,930000.0,3,2.25,26.018961208546568,8.517193191416238,3.0,0.0,3,9,98117,2.833798281210556,2.7320543648053714,0,1,0,3.349314049002888,16.82937078377678
18995,2014-12-19,495000.0,2,2.25,21.23235785716153,7.392031567514591,2.0,0.0,3,8,98115,5.540118651535812,5.225308857197789,1,0,1,2.8005567242196947,15.24699975206435
18996,2014-07-22,667000.0,3,2.5,24.961283748676948,8.247743887225516,2.0,0.0,3,8,98052,5.035651631604905,4.766453970241321,0,0,0,3.6414753303716982,18.3934275133153
18997,2014-11-12,495000.0,4,2.5,27.262997686634677,8.970813341411448,2.0,0.0,3,8,98188,2.833798281210556,2.7320543648053714,0,1,0,4.365278010543635,1.2279545832873862
18998,2014-12-16,1070000.0,5,3.5,26.09794774985687,8.006367567650246,2.0,0.0,3,9,98103,2.833798281210556,2.7320543648053714,1,1,0,2.919568275646615,15.821225556432925
18999,2014-07-03,519995.0,4,3.0,25.193400334628254,8.725832056527565,2.0,0.0,3,8,98059,2.833798281210556,2.7320543648053714,0,0,1,4.114369002794833,8.927428336024965
19000,2014-11-05,924000.0,5,2.75,26.831944971230207,8.987321812850125,2.0,0.0,3,9,98074,2.833798281210556,2.7320543648053714,0,1,1,3.3173646376408588,14.58768224403488
19001,2015-04-24,295000.0,3,2.0,20.156023931097025,8.133000218583613,1.0,0.0,3,7,98058,4.195755607817701,3.996963866950584,0,0,0,4.540234923974321,6.059401312909845
19003,2014-07-18,410000.0,4,2.25,24.961283748676948,8.316300249036848,2.0,0.0,3,8,98019,3.5597629163902007,3.4091640659887004,1,1,0,4.875755049180252,22.443132706614545
19004,2014-11-25,419500.0,3,1.5,20.964503657156236,6.994849985833071,3.0,0.0,3,8,98115,5.035651631604905,4.766453970241321,0,1,0,3.2371180862807534,16.505439028195642
19005,2014-09-03,382000.0,3,2.25,21.188292189352097,8.448271745949816,2.0,0.0,3,7,98028,4.488764252214559,4.266239584149552,0,0,0,4.260019108109676,20.00390782199006
19006,2015-02-24,370000.0,2,2.5,20.91903385127059,7.507141079727608,2.0,0.0,3,7,98118,5.035651631604905,4.766453970241321,1,1,0,2.6213144159144313,7.932668723656954
19007,2014-10-06,553000.0,3,2.75,26.70902061657674,9.112948025967533,2.0,0.0,3,9,98056,5.540118651535812,5.225308857197789,0,0,0,3.343522586534359,7.888555547398964
19009,2015-04-01,455950.0,4,2.5,25.559449605605245,8.660600654710967,2.0,0.0,3,8,98056,2.422771240636564,2.345410607899707,0,1,1,3.7697817901540294,7.288008034982905
19010,2014-10-27,331000.0,3,3.25,20.45036588801062,7.050122520269059,3.0,0.0,3,7,98103,4.768165224400395,4.522170601013589,0,0,0,3.0455842176314007,16.12548304265649
19011,2014-05-07,417250.0,3,2.25,21.851474874686062,7.280697195384741,3.0,0.0,3,8,98125,4.488764252214559,4.266239584149552,0,1,0,3.6724321079851996,17.52129022395079
19012,2014-05-20,490000.0,5,3.5,29.523606638906326,7.99799931797973,3.0,2.0,3,10,98119,2.422771240636564,2.345410607899707,0,1,0,1.5617921688121277,12.992837960330206
19014,2015-02-23,705000.0,5,3.5,26.929261636442035,8.476371196895983,2.0,0.0,3,9,98106,4.195755607817701,3.996963866950584,1,1,0,2.173553767748211,8.845530087863995
19016,2015-02-22,365000.0,3,2.25,20.546211725318773,6.818924065275521,2.0,0.0,3,7,98144,5.035651631604905,4.766453970241321,1,0,0,2.0020544155935984,9.182365007678737
19017,2014-11-17,403000.0,2,1.5,20.20581278228162,7.00397413672268,2.0,0.0,3,8,98144,4.488764252214559,4.266239584149552,1,0,0,1.713582614881004,9.306240295842336
19018,2014-08-13,409000.0,3,2.5,23.159713854951697,8.890548245606167,2.0,0.0,3,7,98065,5.035651631604905,4.766453970241321,0,0,1,5.321765325974387,19.012715129784485
19019,2015-04-07,391000.0,3,2.5,22.612315922535522,7.02108396428914,2.0,0.0,3,8,98126,3.887005903452562,3.7121979985112525,0,0,0,2.7054061386445816,7.864691431830613
19020,2014-06-16,542525.0,4,2.5,25.364007081414805,8.630521876723241,2.0,0.0,3,8,98059,2.833798281210556,2.7320543648053714,0,0,0,4.111602857867054,8.930935357488739
19021,2014-05-07,339950.0,2,1.0,17.78993280181983,6.523562306149512,3.0,0.0,3,8,98103,5.292593674624437,5.000458932683956,0,0,0,2.341366017884757,14.578833694723475
19024,2015-03-23,608000.0,3,3.5,22.06984026011348,7.739794458408701,2.0,0.0,3,8,98116,4.488764252214559,4.266239584149552,1,1,1,2.284406281130444,10.616617902240828
19026,2015-04-27,325000.0,3,2.25,20.640973724203754,7.088408778675395,2.0,0.0,3,8,98106,5.035651631604905,4.766453970241321,1,1,1,2.369430055410456,8.434475356969543
19027,2014-05-02,300000.0,3,2.5,25.04896459469244,8.527143522269405,2.0,0.0,3,7,98042,5.292593674624437,5.000458932683956,0,1,0,5.795322665906695,13.30586627643914
19028,2015-01-05,269950.0,3,2.5,24.14752420639946,8.313607139317558,2.0,0.0,3,7,98001,3.5597629163902007,3.4091640659887004,0,1,1,6.289351769257216,12.55058619268194
19029,2015-05-06,358000.0,3,2.5,23.42516124747966,8.937349848267392,2.0,0.0,3,8,98042,4.195755607817701,3.996963866950584,0,0,0,5.290497935942888,8.37549291317663
19030,2014-09-15,779000.0,3,2.5,21.744380560827295,7.304515946460155,3.0,1.0,3,9,98119,4.488764252214559,4.266239584149552,0,0,1,1.1954621372008878,12.685871706721175
19031,2014-12-17,685000.0,4,2.5,24.961283748676948,8.154500175151941,2.0,0.0,3,8,98052,5.035651631604905,4.766453970241321,0,0,0,3.6109526165384396,18.313796227609977
19032,2014-09-23,775000.0,4,3.5,26.458758518444483,8.427924723658055,2.0,0.0,3,9,98029,3.5597629163902007,3.4091640659887004,1,0,1,4.180008658207322,15.107456610841886
19033,2014-08-28,317750.0,3,2.5,23.265400871972435,8.411832675758411,2.0,0.0,3,7,98042,3.5597629163902007,3.4091640659887004,0,0,0,5.393021219682853,10.15389787690668
19034,2014-05-08,438000.0,2,1.0,18.800019563328846,7.072421900537371,2.0,0.0,3,8,98119,4.195755607817701,3.996963866950584,0,0,0,1.852218651964486,13.42272974753346
19035,2014-05-28,325000.0,2,2.5,19.203482418653596,7.3833681469923835,2.0,0.0,3,7,98144,5.540118651535812,5.225308857197789,0,0,0,1.2860257060061717,9.914076456081634
19036,2014-09-22,353000.0,3,2.25,22.980845397420133,8.242756345714477,2.0,0.0,3,7,98059,5.292593674624437,5.000458932683956,0,0,0,3.874026448524047,7.54094163551195
19037,2014-07-25,460000.0,4,2.5,24.006076835648525,8.764053269347762,2.0,0.0,3,8,98059,4.195755607817701,3.996963866950584,0,0,1,3.899572335945416,7.6781101866585955
19038,2015-03-16,370000.0,3,1.5,20.781146077429376,7.062191632286556,3.0,0.0,3,8,98103,4.768165224400395,4.522170601013589,0,0,0,3.1742257222683627,16.456096856975343
19039,2014-06-19,330000.0,3,2.5,24.128358270028126,8.883085524404578,2.0,0.0,3,8,98023,3.887005903452562,3.7121979985112525,0,0,0,5.96732865446397,10.465982069151885
19040,2015-01-28,569888.0,4,2.5,25.193400334628254,8.775549434486189,2.0,0.0,3,8,98056,2.833798281210556,2.7320543648053714,0,1,0,3.288829513447887,7.5338804152773315
19041,2014-09-18,353900.0,3,2.5,24.98181214698392,8.268731832117737,2.0,0.0,3,8,98092,2.833798281210556,2.7320543648053714,0,1,0,5.77630647651194,10.208959652522683
19042,2015-03-04,695000.0,4,3.5,27.540980462056016,9.114269903225448,2.0,0.0,3,10,98065,6.4528396625605815,6.049823381765453,0,0,0,5.209003298580642,19.11755622571626
19043,2014-07-18,288790.0,3,1.75,20.45036588801062,7.1204443723924875,2.0,0.0,3,7,98027,4.768165224400395,4.522170601013589,1,0,1,4.038806590842083,13.939992944656984
19044,2015-02-13,334950.0,5,3.0,24.102744061057287,9.064389316491878,1.0,0.0,3,7,98168,2.833798281210556,2.7320543648053714,1,1,0,3.7861266177254103,3.260928489992259
19045,2014-12-15,869950.0,4,2.75,26.659445060737717,8.978156076009824,2.0,0.0,3,9,98074,3.21037174825896,3.0841579945714512,0,0,1,3.360898410619379,14.626610591107822
19046,2014-10-08,557500.0,3,3.5,27.168708683148047,8.522180732927277,2.0,2.0,3,8,98144,2.833798281210556,2.7320543648053714,1,1,0,2.0664753264357225,8.930236642812071
19047,2014-09-19,389990.0,4,2.5,24.150714816929522,8.373322820996535,2.0,0.0,3,8,98038,2.833798281210556,2.7320543648053714,0,0,0,5.608831565981346,12.43954300902123
19048,2014-06-04,455000.0,3,1.75,21.054722405933248,7.080867896690782,3.0,0.0,3,8,98103,5.292593674624437,5.000458932683956,0,1,0,2.358758085519937,14.612373943228489
19049,2015-03-02,750000.0,4,2.75,25.805302218731317,8.61195776786066,2.0,0.0,3,9,98052,3.887005903452562,3.7121979985112525,0,0,0,3.643804498958968,18.5142540111647
19050,2014-11-13,729999.0,2,2.25,21.94919092345254,7.430114138561801,2.0,0.0,3,10,98122,2.833798281210556,2.7320543648053714,1,1,0,0.5206683676359104,11.494003962289714
19051,2014-07-09,374950.0,3,2.25,20.91903385127059,7.302496423727326,3.0,0.0,3,8,98103,5.035651631604905,4.766453970241321,0,1,1,3.0597971838207143,16.156360894988136
19052,2015-02-19,386950.0,3,2.5,19.31506563569002,6.9930151229329605,2.0,0.0,3,7,98116,4.488764252214559,4.266239584149552,1,0,0,1.810971201465595,10.86701877920278
19053,2014-07-10,535000.0,5,3.25,25.912690143375155,8.423102268016642,2.0,0.0,3,8,98059,5.292593674624437,5.000458932683956,1,0,0,3.8414231240511945,8.320457435722984
19054,2014-08-31,890000.0,5,3.25,28.81314668180219,8.933004591578547,2.0,2.0,3,10,98075,3.887005903452562,3.7121979985112525,0,1,0,4.278074923758753,17.20793180655091
19055,2014-10-03,436952.0,4,2.5,25.526213391895777,8.470520783217808,2.0,0.0,3,9,98092,2.833798281210556,2.7320543648053714,0,1,0,5.593634665412517,9.29349312211633
19056,2014-06-25,288000.0,3,2.5,19.74644832270849,6.787844982309579,3.0,0.0,3,7,98133,5.035651631604905,4.766453970241321,0,0,0,3.4052477770579355,17.086140147340227
19057,2015-02-20,700000.0,3,2.5,24.102744061057287,8.295548516225763,2.0,0.0,3,8,98133,2.833798281210556,2.7320543648053714,0,0,0,3.795169921270562,18.227348277129003
19059,2015-05-11,899000.0,4,3.5,24.902395248872413,8.612503371220562,2.0,0.0,3,9,98136,2.422771240636564,2.345410607899707,1,1,0,2.747123436319639,8.709977340276428
19060,2014-12-18,465750.0,3,2.5,25.420236356372897,8.419359831067474,2.0,0.0,3,9,98056,5.035651631604905,4.766453970241321,0,0,0,3.4212048080452107,7.450475541631309
19061,2014-06-18,485000.0,2,2.5,21.099477247411986,6.827629234502852,3.0,0.0,3,8,98103,4.768165224400395,4.522170601013589,1,0,0,2.531832545930961,14.953254188763795
19062,2014-06-03,494995.0,5,2.75,25.420236356372897,8.242756345714477,2.0,0.0,3,8,98059,2.833798281210556,2.7320543648053714,0,0,0,4.11201905866605,8.884282370036816
19063,2015-02-02,255000.0,3,2.5,25.092516024153745,8.651724084373843,2.0,0.0,3,8,98031,5.292593674624437,5.000458932683956,0,0,0,5.145691500773804,7.090135884779297
19064,2014-07-29,530000.0,3,2.5,23.230305211370013,8.747510946478448,2.0,0.0,3,7,98065,3.887005903452562,3.7121979985112525,0,0,1,5.304304245843567,18.792335839534516
19065,2014-06-16,435000.0,3,2.0,23.265400871972435,7.891330757661889,3.0,0.0,3,8,98136,5.035651631604905,4.766453970241321,0,1,0,2.591489236285554,8.625012372177224
19066,2014-07-09,440000.0,3,1.5,20.353406719811577,7.253470382684528,3.0,0.0,3,8,98115,5.035651631604905,4.766453970241321,0,0,0,3.2371180862807534,16.505439028195642
19067,2014-05-15,914500.0,4,2.5,28.50335774788415,9.292473201514705,3.0,0.0,3,10,98075,3.21037174825896,3.0841579945714512,0,1,0,4.094766011889496,16.114799581020566
19068,2014-11-05,580000.0,3,2.0,22.871835032603546,8.575462099540212,1.0,0.0,3,8,98053,4.488764252214559,4.266239584149552,0,0,1,4.335105543999374,20.360861941496303
19069,2015-04-07,250000.0,1,1.5,19.90245494045408,7.431299675155903,2.0,0.0,3,8,98126,5.035651631604905,4.766453970241321,1,0,0,2.5933768198666245,8.239944473522407
19070,2015-03-16,410000.0,3,2.5,21.054722405933248,7.1459844677143876,3.0,0.0,3,7,98103,5.035651631604905,4.766453970241321,0,0,0,3.041288804488556,16.10835401533519
19071,2014-09-28,531155.0,4,2.75,25.805302218731317,8.526351129201004,2.0,0.0,3,9,98038,2.833798281210556,2.7320543648053714,0,0,1,5.705602703796109,13.8740071065576
19072,2014-09-19,358000.0,3,2.5,20.964503657156236,7.332369205929062,2.0,0.0,3,7,98029,5.540118651535812,5.225308857197789,0,0,0,4.208673971026216,15.275175264741407
19073,2014-07-01,425000.0,3,2.5,23.159713854951697,8.646289764750648,2.0,0.0,3,7,98065,4.488764252214559,4.266239584149552,0,0,1,5.31061690773255,18.827169684469403
19074,2014-07-11,326000.0,3,2.25,23.088581128774162,8.149601735736155,2.0,0.0,3,7,98019,5.77916717185249,5.441938652118166,0,0,1,4.850192829138347,22.51603165882334
19075,2014-05-13,650000.0,4,2.5,24.038407745487312,8.488999457045455,2.0,0.0,3,9,98117,3.21037174825896,3.0841579945714512,0,1,0,3.2020218159187057,16.52034005116131
19076,2015-05-14,749950.0,4,3.5,25.307460813085807,8.231376045573969,2.0,0.0,3,10,98027,4.768165224400395,4.522170601013589,1,1,1,3.68197043339121,12.03125200874504
19077,2014-06-09,315000.0,3,2.5,21.31981911496517,7.371489295214277,2.0,0.0,3,8,98106,4.195755607817701,3.996963866950584,1,0,0,2.9824799364574215,6.923928702832275
